Codigo_Ciudad;Codigo_Distrito;Codigo_Barrio;Codigo_Seccion;Nombre_Ciudad;Nombre_Distrito;Nombre_Barrio;Codigo;X2022_persona;X2021_persona;X2020_persona;X2019_persona;X2018_persona;X2017_persona;X2016_persona;X2015_persona;X2022_hogar;X2021_hogar;X2020_hogar;X2019_hogar;X2018_hogar;X2017_hogar;X2016_hogar;X2015_hogar;X2022_consumo;X2021_consumo;X2020_consumo;X2019_consumo;X2018_consumo;X2017_consumo;X2016_consumo;X2015_consumo;X2022_bruta_persona;X2021_bruta_persona;X2020_bruta_persona;X2019_bruta_persona;X2018_bruta_persona;X2017_bruta_persona;X2016_bruta_persona;X2015_bruta_persona;X2022_bruta_hogar;X2021_bruta_hogar;X2020_bruta_hogar;X2019_bruta_hogar;X2018_bruta_hogar;X2017_bruta_hogar;X2016_bruta_hogar;X2015_bruta_hogar
46250;8;1;12;València;Distrito 08;Patraix;4625008012 València sección 08012;13718;12841;12148;11945;11153;10528;10372;10248;31744;30250;28538;28512;26676;25207;25028;24795;19738;18615;17911;17441;16180;15202;15110;14754;18550;17150;17150;16450;15050;14350;13650;12950;16142;15035;14289;13873;12948;12149;11969;11866
46250;8;1;13;València;Distrito 08;Patraix;4625008013 València sección 08013;16505;15448;15003;14534;13959;13244;13059;12560;41531;38981;38231;37806;36419;35019;34244;33685;24099;22573;21947;21562;20658;19698;19497;18900;21350;20650;19950;19250;18550;17850;17850;17150;20367;18904;18241;17705;16946;16051;15860;15251
46250;8;1;14;València;Distrito 08;Patraix;4625008014 València sección 08014;15389;14471;13690;13844;13543;12845;12339;12196;35779;34344;32803;33592;32926;31489;30562;29438;22102;20885;19867;20095;19807;18928;18245;17807;20650;18550;18550;18550;17850;17150;15750;15750;18636;17401;16436;16628;16267;15380;14713;14559
46250;8;1;15;València;Distrito 08;Patraix;4625008015 València sección 08015;14213;13587;12444;11858;11452;11339;10924;10715;31713;30547;29206;28844;28438;27886;26774;26162;20106;19194;17748;17208;16701;16590;16097;15737;18550;17850;17150;15750;15750;15050;14350;14350;17070;16132;14578;13807;13397;13242;12703;12502
46250;8;1;16;València;Distrito 08;Patraix;4625008016 València sección 08016;13568;12433;12072;12058;11500;10794;10696;10691;30221;27155;26843;26430;25364;24716;24482;24104;19093;17731;17046;16951;16389;15481;15328;15512;16450;15750;15050;15400;14350;15050;13650;13650;16120;14732;14178;14086;13425;12577;12455;12436
46250;8;1;17;València;Distrito 08;Patraix;4625008017 València sección 08017;11867;11617;11900;10754;10548;10090;9916;9661;27736;26598;26512;25426;25059;24077;23289;22419;16731;16426;16709;15578;15245;14553;14298;13778;16450;15050;15050;13650;13650;12950;12950;12250;13939;13507;13902;12486;12261;11710;11404;11082
46250;8;1;18;València;Distrito 08;Patraix;4625008018 València sección 08018;16343;15403;14455;14382;13859;13266;12509;12037;40335;38798;36504;36470;35537;34726;33220;32077;23940;22707;21340;21312;20784;19861;18885;18703;22050;20650;19950;19950;18550;18550;17850;18550;20291;19090;17760;17610;17021;16144;15220;15001
46250;8;2;19;València;Distrito 08;Sant Isidre;4625008019 València sección 08019;16700;15293;13927;13738;13206;12565;12179;11765;41072;39108;37079;36583;35370;33622;33196;31761;24414;22540;20923;20716;19965;19029;18696;17923;22750;21350;19250;19950;18550;17850;17150;16450;20850;18851;16844;16632;15965;15130;14747;14061
46250;8;2;20;València;Distrito 08;Sant Isidre;4625008020 València sección 08020;14399;13577;12849;12547;11975;11477;11265;10670;38126;36271;34277;34215;32971;31634;31054;29985;21482;20269;19302;18976;18132;17446;17019;16233;19950;19250;18550;17850;17850;16450;15750;15050;17322;16265;15330;14971;14264;13703;13485;12715
46250;8;2;21;València;Distrito 08;Sant Isidre;4625008021 València sección 08021;12312;11486;10521;10143;9683;9301;9029;8855;31994;30483;27968;27390;26489;25375;24596;24018;18282;17211;15685;15302;14674;14143;13757;13533;17150;15750;14350;14350;13650;12950;12950;12250;14340;13296;12156;11681;11167;10714;10375;10234
46250;8;3;22;València;Distrito 08;Vara de Quart;4625008022 València sección 08022;14761;13485;12584;12649;12223;11799;11349;11450;36494;33652;30964;31904;30905;30583;29410;29225;21603;19862;18256;18717;17964;17505;16829;17187;19250;17850;16450;17150;16450;15750;15050;15050;17657;16036;14847;14841;14362;13886;13335;13350
46250;8;3;23;València;Distrito 08;Vara de Quart;4625008023 València sección 08023;12617;11949;11391;11092;10583;10262;9631;9511;30626;29466;28567;28656;27198;26341;24546;24137;18672;17504;16718;16479;15692;15142;14204;14146;17850;16450;15750;15750;15050;14350;13650;13650;14743;13876;13231;12862;12269;11831;11128;10946
46250;8;3;24;València;Distrito 08;Vara de Quart;4625008024 València sección 08024;15800;14735;14453;13820;13166;12638;12008;11896;37348;35610;35602;34585;33958;33209;32418;32874;22759;21171;20783;19861;19273;18348;17591;17794;20650;19950;19250;18550;17850;17150;16450;15750;19293;18003;17608;16807;15896;15257;14531;14410
46250;8;3;25;València;Distrito 08;Vara de Quart;4625008025 València sección 08025;11996;11269;11099;10982;10101;9349;9460;9543;28194;26855;25715;26193;24492;22836;22834;22661;17342;16403;15928;15841;14521;13420;13770;13702;16450;15750;15050;15050;13650;12250;12950;12250;13736;12864;12734;12575;11545;10632;10765;10864
46250;8;3;26;València;Distrito 08;Vara de Quart;4625008026 València sección 08026;14012;13226;12890;12657;12157;11885;11342;11214;33439;31542;30409;30532;29307;28847;27950;27530;20166;18936;18729;18356;17580;17085;16338;16085;19250;17850;17150;17150;16450;15050;15050;14350;16572;15512;14949;14748;14136;13871;13157;13016
46250;8;4;27;València;Distrito 08;Ek Safranar;4625008027 València sección 08027;15983;14568;13531;12724;12216;11601;11328;11022;40492;36993;34799;32213;30952;30090;29121;28333;24125;21955;20629;19027;18295;17451;16985;16359;22050;20650;19250;17850;17150;16450;16450;15750;19947;18082;16467;15171;14430;13687;13437;13025
46250;8;4;28;València;Distrito 08;Ek Safranar;4625008028 València sección 08028;15103;14183;13819;13101;12932;12570;11465;11770;37709;34732;33866;33052;31953;31404;28865;29463;22162;20681;20022;19245;18963;18405;17418;17337;20650;19250;18550;17850;17850;16450;15750;15750;18309;17038;16615;15765;15484;14997;14043;14046
46250;8;4;29;València;Distrito 08;Ek Safranar;4625008029 València sección 08029;15903;14760;14171;13845;12912;12089;11633;11742;38180;35894;33794;33253;31096;29225;27986;28088;23457;21980;20765;20474;19037;17638;16896;16958;22050;19950;18550;18550;17150;16450;15750;15750;19617;18009;17096;16521;15363;14369;13830;13918
46250;8;4;30;València;Distrito 08;Ek Safranar;4625008030 València sección 08030;14957;14169;13751;13386;12927;11996;11673;11505;38956;37527;36597;36442;35640;33304;32828;32334;22250;21112;20472;20161;19576;18175;17950;17567;20650;19250;19250;19250;18550;17850;17150;15750;18102;17174;16665;16168;15474;14282;13980;13667
46250;8;5;31;València;Distrito 08;Favara;4625008031 València sección 08031;14186;13449;12839;12658;12030;11603;11186;11038;36189;33939;33214;33008;30682;29458;28691;28789;21020;19757;19023;18855;17877;17181;16710;16501;19250;18550;17850;17150;16450;15750;15750;15050;17182;16259;15421;15187;14393;13810;13326;13155
46250;8;5;32;València;Distrito 08;Favara;4625008032 València sección 08032;12485;12004;11326;11373;10780;10309;9951;9691;30100;28983;28049;28769;26819;26456;25599;24613;18352;17558;16846;16893;15820;15556;14781;14326;16450;16100;15750;15750;15050;14350;13650;12950;14913;14173;13352;13393;12611;12102;11578;11263
46250;8;1;33;València;Distrito 08;Patraix;4625008033 València sección 08033;17450;16063;15768;15374;15135;14313;14135;13521;42059;39303;38726;37905;36973;35017;34430;32829;25525;23374;23015;22401;22006;20855;20609;19590;23450;22050;21350;21350;20650;19950;18550;17850;21577;19718;19128;18668;18303;17288;17105;16224
46250;8;2;34;València;Distrito 08;Sant Isidre;4625008034 València sección 08034;13792;12947;12299;12090;11145;10616;10600;10185;33480;31755;31183;31099;28885;27394;27222;26164;20167;19086;18081;17859;16563;15803;15756;14944;18550;17850;17150;17150;15750;15050;15050;14350;16484;15314;14462;14197;13050;12449;12420;11937
46250;8;2;35;València;Distrito 08;Sant Isidre;4625008035 València sección 08035;13324;12350;11696;11376;10939;10229;9912;9743;34413;31896;30720;30652;29361;27524;26951;26192;19939;18663;17730;17362;16778;15640;15336;15019;18550;17150;16450;15750;15750;14350;14350;13650;15904;14712;13831;13459;13019;12110;11641;11399
46250;8;3;36;València;Distrito 08;Vara de Quart;4625008036 València sección 08036;15966;15334;14169;13729;12994;12690;12467;11990;37672;36758;34190;33547;31924;31099;30989;30231;22966;22099;20693;20304;19046;18558;18286;17685;20650;19950;18900;19250;17150;17150;16450;16450;19143;18403;16786;16335;15322;14999;14842;14167
46250;8;3;37;València;Distrito 08;Vara de Quart;4625008037 València sección 08037;15474;14651;13896;14081;13524;12953;12584;12075;38530;37323;34954;35505;34946;33244;33589;32169;22403;21337;20180;20530;19829;19109;18649;17793;20650;19250;18550;18550;17850;17150;16450;15750;18423;17478;16533;16684;16006;15294;14993;14317
46250;8;3;38;València;Distrito 08;Vara de Quart;4625008038 València sección 08038;16518;16113;15431;15066;14576;13483;12976;12881;43425;42663;41158;40962;40172;37741;36925;36740;24282;23877;22876;22475;21639;20173;19605;19436;23450;22750;21350;21350;20650;19250;18550;17850;20098;19555;18699;18281;17648;16342;15741;15599
46250;8;2;39;València;Distrito 08;Sant Isidre;4625008039 València sección 08039;11532;10741;10587;10587;9907;9227;8809;8628;28663;26776;25818;25747;24580;23300;22192;22034;16855;15663;15354;15423;14447;13646;12930;12645;15750;15050;14350;14350;13650;13650;12250;12250;13144;12195;12031;11966;11223;10484;9967;9744
46250;8;1;40;València;Distrito 08;Patraix;4625008040 València sección 08040;14590;13573;13179;13047;12648;11661;11933;11818;33824;30954;30285;30109;28642;27408;28429;27652;21015;19276;18692;18646;18084;17020;17253;17044;18550;17150;16450;17150;16450;15750;15750;15050;17770;16423;15875;15574;15070;13842;14095;13912
46250;8;4;41;València;Distrito 08;Ek Safranar;4625008041 València sección 08041;14177;13107;12660;12504;12271;11741;11614;11429;35209;32896;31235;31174;30375;29740;29687;29273;20927;19249;18572;18466;18092;17554;17288;17194;19250;18550;17150;17150;16450;16450;15750;15750;16996;15579;15023;14814;14627;13975;13732;13500
46250;8;4;42;València;Distrito 08;Ek Safranar;4625008042 València sección 08042;16385;15014;14569;14190;13365;12680;12366;11955;43542;40434;39289;38709;36920;35148;34165;32986;24572;22812;22056;21726;20531;19533;19050;18631;22050;21350;19950;19950;19250;17850;17150;17150;20576;18791;18013;17618;16541;15708;15256;14713
46250;9;1;1;València;Distrito 09;La Raiosa;4625009001 València sección 09001;16047;15271;14567;14528;13786;13636;13087;13032;39602;36843;35099;35923;34547;33806;31941;31571;23295;22057;20953;21192;20318;20161;19233;18896;20650;19250;19250;19950;18550;18550;17850;17150;19697;18781;17798;17608;16838;16673;15937;15749
46250;9;1;2;València;Distrito 09;La Raiosa;4625009002 València sección 09002;17227;16560;15451;15705;14984;14039;14179;13557;39019;37296;35038;36102;33929;32176;33598;32868;24589;23485;21953;22517;21526;20052;20573;20001;22050;20650;19950;19950;19950;18550;17850;17150;21238;20331;18811;19352;18235;17230;17280;16569
46250;9;1;3;València;Distrito 09;La Raiosa;4625009003 València sección 09003;14821;14456;14132;13707;13527;12643;12147;11704;33969;33171;31423;31647;31282;30238;28412;27193;21592;20898;20245;19796;19495;18038;17446;16728;19950;18550;17850;17150;16450;14350;15050;15050;18290;17744;16957;16575;16304;15597;14561;13908
46250;9;1;4;València;Distrito 09;La Raiosa;4625009004 València sección 09004;13045;12514;12243;11524;11243;10818;10755;10175;31383;30212;29587;28865;27718;27070;26901;25810;18928;17901;17594;16771;16534;16090;15799;15049;17850;15750;15750;15050;14350;14350;12950;11550;15467;14837;14429;13503;13216;12701;12689;11934
46250;9;1;5;València;Distrito 09;La Raiosa;4625009005 València sección 09005;12262;11629;10999;10793;10491;9865;9601;9434;29961;28073;27085;27118;25943;24041;24068;24161;17573;16653;15905;15885;15443;14670;14061;14037;15750;15050;14350;14350;13650;12950;12250;11550;14629;13839;12972;12755;12301;11880;11235;11028
46250;9;1;7;València;Distrito 09;La Raiosa;4625009007 València sección 09007;11173;10701;10380;10138;9739;9283;9013;9082;28041;27474;26317;26767;25855;24545;24535;24294;16084;15680;15168;15133;14456;13693;13332;13454;14350;13650;12950;12950;12250;11550;12250;11550;13064;12549;12095;11768;11309;10753;10425;10531
46250;9;1;8;València;Distrito 09;La Raiosa;4625009008 València sección 09008;12652;11633;11328;11144;10440;9668;9759;9603;30456;28217;27472;27500;25526;24183;24176;23231;18064;16626;16121;15813;15062;14187;14433;14069;16450;15050;14350;13650;13650;12250;12250;12250;14933;13655;13299;12949;12147;11225;11287;11047
46250;9;1;9;València;Distrito 09;La Raiosa;4625009009 València sección 09009;13130;13081;12769;12266;11885;11334;10745;10688;32797;31607;31004;30560;29116;28284;27323;27205;19603;19151;18644;17875;17302;16560;16048;16004;17850;17150;16450;15750;15050;15050;13650;14350;16305;15921;15445;14786;14211;13562;12934;12709
46250;9;1;10;València;Distrito 09;La Raiosa;4625009010 València sección 09010;12907;13152;12046;12346;11666;11353;10875;10978;30436;30458;27738;28789;27131;26237;25117;24976;18506;18559;17311;17820;16942;16401;15831;16001;16450;15750;15050;15050;15050;14350;13650;13650;15494;16313;14246;14747;13988;13497;12956;13002
46250;9;1;12;València;Distrito 09;La Raiosa;4625009012 València sección 09012;12035;11395;10735;10415;10093;9668;9280;9047;30113;28068;26988;26867;25468;24759;23738;22940;17551;16617;15804;15415;14787;14299;13444;13179;16450;15050;15050;14350;13650;13650;12250;12250;14254;13438;12565;12133;11772;11350;10768;10472
46250;9;2;13;València;Distrito 09;L'Hort de Senabre;4625009013 València sección 09013;10583;9991;9449;9352;8691;8345;8412;8425;27689;25150;24418;23713;22366;22095;21840;22061;15647;14588;13862;13674;12821;12437;12345;12302;14350;12950;12250;12250;11550;11550;11550;11550;12165;11432;10702;10573;9830;9413;9506;9490
46250;9;2;15;València;Distrito 09;L'Hort de Senabre;4625009015 València sección 09015;13544;12675;12752;11802;11198;11074;11099;10641;33426;32136;32162;29944;28743;27797;27610;26457;20120;19034;18959;17746;16727;16478;16730;15821;18550;17850;17150;16450;15050;15050;15050;14350;16339;15205;15230;14085;13295;13146;13166;12642
46250;9;2;16;València;Distrito 09;L'Hort de Senabre;4625009016 València sección 09016;12269;11668;11030;11088;10332;10000;10133;9778;30180;27934;26414;27532;25412;24706;24327;23675;17799;16940;16355;16179;14935;14428;14616;14250;15750;15050;14350;14350;13650;12250;12950;12950;14394;13666;13015;12920;12026;11564;11730;11250
46250;9;2;17;València;Distrito 09;L'Hort de Senabre;4625009017 València sección 09017;12508;11902;11806;11432;10963;10328;10049;9608;32607;31265;31054;30607;29664;28418;27561;26904;18690;17877;17817;17177;16573;15768;15379;14700;17850;16450;15750;16450;15750;14350;14350;13650;14754;13927;13854;13545;12784;12025;11659;11085
46250;9;2;18;València;Distrito 09;L'Hort de Senabre;4625009018 València sección 09018;11632;11001;10651;10485;10278;9910;9430;9033;32268;30300;28764;28823;28008;26848;25847;24698;17634;16722;16240;15981;15620;15098;14469;13819;15750;15050;14350;14350;13650;13650;12950;12250;13829;13028;12579;12288;12046;11622;11026;10552
46250;9;2;19;València;Distrito 09;L'Hort de Senabre;4625009019 València sección 09019;12005;11920;11330;10863;10047;10077;9788;9198;29659;28995;28416;27800;25931;26149;25808;24387;17308;17413;16648;16020;14964;15024;14682;13932;15750;15750;15050;15050;13650;13650;12950;12250;13976;13847;13075;12499;11751;11590;11165;10481
46250;9;2;20;València;Distrito 09;L'Hort de Senabre;4625009020 València sección 09020;13949;13131;12394;11976;11259;10594;10325;10125;34298;32837;31908;32023;30506;28761;27517;27396;20222;19056;18110;17740;16676;15688;15192;14971;18550;17850;17150;16450;15750;15050;14350;14350;16497;15416;14480;13961;13119;12409;12010;11736
46250;9;2;21;València;Distrito 09;L'Hort de Senabre;4625009021 València sección 09021;14442;13595;13094;12985;11960;11362;10846;10544;36438;35051;33833;34316;31779;31140;29660;28878;21249;19943;19380;19208;17914;16969;16237;15848;19950;18550;18550;17850;16450;15750;15050;15050;17261;16182;15483;15335;14076;13434;12813;12472
46250;9;2;22;València;Distrito 09;L'Hort de Senabre;4625009022 València sección 09022;12329;11534;11106;11380;10895;10022;9729;9642;29639;27546;26543;28017;27281;25394;24156;24008;18076;16624;16081;16508;15849;14689;14064;14119;16450;15050;14350;14350;13650;13650;12950;12950;14440;13306;12832;13053;12529;11523;11070;10993
46250;9;2;23;València;Distrito 09;L'Hort de Senabre;4625009023 València sección 09023;13626;12757;12432;12224;11775;11417;11155;10744;33376;31854;31404;31325;30028;29223;28466;27623;19801;18776;18167;18123;17351;16688;16559;15810;17850;16450;16450;16450;15050;15050;15050;14350;15910;14931;14445;14287;13754;13351;12985;12526
46250;9;2;24;València;Distrito 09;L'Hort de Senabre;4625009024 València sección 09024;13199;12177;12091;11828;11743;11158;10947;10768;33438;31385;30863;30510;29600;28490;27877;27682;19229;17612;17487;17213;17164;16389;15910;15739;16450;15750;15750;15750;15750;14350;13650;13650;15623;14482;14381;13983;13987;13200;12969;12771
46250;9;3;25;València;Distrito 09;La Creu Coberta;4625009025 València sección 09025;14442;13844;13302;12679;12271;11636;11457;10895;38243;35901;35499;35076;34193;31583;31160;29971;21316;20658;19821;19177;18506;17523;17332;16555;18550;18200;16450;16450;15750;15050;15050;13650;17564;16882;16130;15460;14875;14113;13775;13101
46250;9;3;26;València;Distrito 09;La Creu Coberta;4625009026 València sección 09026;10873;10463;9994;9580;9244;8943;8530;8265;27435;25569;24650;23848;23278;22548;21495;20218;15994;15365;14674;14153;13528;13060;12497;11896;15050;13650;12950;12950;12250;11550;10850;10850;12546;12047;11426;10954;10540;10208;9694;9374
46250;9;3;28;València;Distrito 09;La Creu Coberta;4625009028 València sección 09028;14847;14000;13906;13776;12814;12452;11806;11556;36952;35459;35335;35155;33275;32469;30734;30066;21723;20458;20320;20382;18889;18520;17478;16990;20650;19250;19250;19950;17850;17150;16450;15750;17718;16670;16420;16319;15114;14676;13985;13604
